Period,HS_Commodity,Trade_Flow,Reporter_Country,Partner_Country,CIF_Value_USD,FOB_Value_USD,Net_Weight_Kg,Quantity_Units,Unit_Value,HS_Level
"Apr 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,1374688926.0,0.0,260.0,260000.0,5287265.079664365,4,,,,,,,,,,"
"Apr 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1494942591.0,0.0,2920.0,2942330.0,511966.64057809365,4,,,,,,,,,,"
"Apr 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,1390073681.0,32230.0,32230000.0,43129.80704178933,4,,,,,,,,,,"
"Apr 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,7132008967.0,144143.0,144143.0,49478.70494543974,4,,,,,,,,,,"
"Apr 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,1724928863.0,0.0,2970.0,2970000.0,580784.1287606788,4,,,,,,,,,,"
"Apr 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1220513262.0,0.0,127030.0,24194390.0,9608.071022517452,4,,,,,,,,,,"
"Apr 2022,""7106 - Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Kenya,European Union All Countries,8023371928.0,0.0,200.0,200000.0,40116859.4394157,4,,,,,,,,,,"
"Apr 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,DR Congo,ASEAN,0.0,19902111.0,380640.0,5856.0,52.285915825839936,4,,,,,,,,,,"
"Apr 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,European Union All Countries,0.0,560624013.0,9.0,9.0,62291550.078716666,4,,,,,,,,,,"
"Apr 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,7344586738.0,133638.0,133638.0,54958.819631729304,4,,,,,,,,,,"
"Apr 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Kenya,SADC,883892069.0,0.0,58.0,5800.0,15239518.16828417,4,,,,,,,,,,"
"Apr 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,4855214108.0,0.0,820.0,820000.0,5920992.807413423,4,,,,,,,,,,"
"Apr 2023,""2601 - Iron ores and concentrates, including roasted iron pyrites."",Total Imports,Uganda,SADC,14332.0,0.0,20.0,5550.0,716.5999641700017,4,,,,,,,,,,"
"Apr 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,ASEAN,0.0,414867.0,3503897.0,3503897.0,0.11840159685055857,4,,,,,,,,,,"
"Apr 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,5849044293.0,1075356.0,1075356.0,5439.1701845663765,4,,,,,,,,,,"
"Apr 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,3261277465.0,0.0,4990.0,4990000.0,653562.6181054984,4,,,,,,,,,,"
"Apr 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,4965299975.0,0.0,85414.0,77310.0,58132.156027605175,4,,,,,,,,,,"
"Apr 2023,""7111 - Base metals, silver or gold,clad with platinum, not further worked than semi-manufactured."",Total Imports,Kenya,ASEAN,3016693228.0,0.0,1.0,1000.0,3016690211.3097887,4,,,,,,,,,,"
"Apr 2024,""7106 - Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Uganda,European Union All Countries,0.0,900766.0,340.0,340000.0,2649.311756913789,4,,,,,,,,,,"
"Apr 2024,""7106 - Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,European Union All Countries,0.0,26730.0,3005.0,3005.0,8.895174705858512,4,,,,,,,,,,"
"Apr 2024,""7106 - Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Kenya,European Union All Countries,8063791138.0,0.0,43.0,4300.0,187530022.10395297,4,,,,,,,,,,"
"Apr 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,2207444151.0,380046.0,380046.0,5808.360437931702,4,,,,,,,,,,"
"Apr 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,ASEAN,0.0,6309177821.0,1004.0,1004.0,6284041.648123465,4,,,,,,,,,,"
"Apr 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,European Union All Countries,0.0,7270285.0,9984.0,9984.0,728.193609702705,4,,,,,,,,,,"
"Apr 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,1291771229.0,21236798.0,21236798.0,60.827024347076204,4,,,,,,,,,,"
"Apr 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Kenya,European Union All Countries,5316394315.0,0.0,67.0,6700.0,79349167.69628108,4,,,,,,,,,,"
"Apr 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,3835213135.0,0.0,5000.0,5000000.0,767042.6268465915,4,,,,,,,,,,"
"Apr 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1648200909.0,0.0,259997.0,260195183.0,6339.307411214978,4,,,,,,,,,,"
"Apr 2025,""2601 - Iron ores and concentrates, including roasted iron pyrites."",Total Imports,Uganda,SADC,150130.0,0.0,35770.0,35770.0,4.197092535527059,4,,,,,,,,,,"
"Apr 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,DR Congo,SADC,0.0,2032284798.0,19690.0,26931.5,103214.05779059349,4,,,,,,,,,,"
"Apr 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,2525806115.0,294856.0,294856.0,8566.236111835722,4,,,,,,,,,,"
"Apr 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,ASEAN,0.0,796730402.0,85005.0,85005.0,9372.7475088598,4,,,,,,,,,,"
"Apr 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,European Union All Countries,0.0,10.0,16.0,16.0,0.6249999609375024,4,,,,,,,,,,"
"Apr 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,1853279234.0,23844219.0,23844219.0,77.72446788883806,4,,,,,,,,,,"
"Apr 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,2878844676.0,0.0,340527.0,332285442.0,8454.086389600665,4,,,,,,,,,,"
"Apr 2025,""7111 - Base metals, silver or gold,clad with platinum, not further worked than semi-manufactured."",Total Imports,United Republic of Tanzania,ASEAN,5008928585.0,0.0,100.0,100.0,50089285.349107146,4,,,,,,,,,,"
"Aug 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,1089401015.0,196392.0,196392.0,5547.074295258732,4,,,,,,,,,,"
"Aug 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,7590744057.0,0.0,129973.0,12930000.0,58402.468643038155,4,,,,,,,,,,"
"Aug 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1316863266.0,0.0,242075.0,24278330.0,5439.897825031747,4,,,,,,,,,,"
"Aug 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,DR Congo,ASEAN,0.0,53535808.0,254000.0,23546.0,210.77089763696546,4,,,,,,,,,,"
"Aug 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,6012893089.0,42200.0,42200.0,142485.61821937238,4,,,,,,,,,,"
"Aug 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,7520115869.0,1513385.0,1513385.0,4969.069912147293,4,,,,,,,,,,"
"Aug 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,3278433749.0,0.0,5660.0,5660060.0,579228.5774595002,4,,,,,,,,,,"
"Aug 2021,""7110 - Platinum, unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Kenya,European Union All Countries,265689443.0,0.0,10.0,10000.0,26568941.64310584,4,,,,,,,,,,"
"Aug 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,1691054441.0,366613.0,366613.0,4612.6417802843525,4,,,,,,,,,,"
"Aug 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,1015806816.0,2047469.0,2047469.0,496.12805663944306,4,,,,,,,,,,"
"Aug 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,3462410193.0,0.0,6170.0,6170000.0,561168.5887259046,4,,,,,,,,,,"
"Aug 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1710269491.0,0.0,332422.0,33248880.0,5144.8745600316915,4,,,,,,,,,,"
"Aug 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,5497936203.0,1077111.0,1077111.0,5104.335767618097,4,,,,,,,,,,"
"Aug 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,European Union All Countries,0.0,77238.0,105.0,105.0,735.5999929942858,4,,,,,,,,,,"
"Aug 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,9297472078.0,175668.0,175968.0,52926.38430418217,4,,,,,,,,,,"
"Aug 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,4925104302.0,0.0,8060.0,8060000.0,611055.1242418046,4,,,,,,,,,,"
"Aug 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1927432965.0,0.0,316214.0,57160.0,6095.343548969699,4,,,,,,,,,,"
"Aug 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,2060103116.0,314666.0,310000.0,6546.951739283726,4,,,,,,,,,,"
"Aug 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,1861970565.0,30928219.0,30928219.0,60.20296755529117,4,,,,,,,,,,"
"Aug 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1616005169.0,0.0,228643.0,22864300.0,7067.809506492357,4,,,,,,,,,,"
"Aug 2025,""2601 - Iron ores and concentrates, including roasted iron pyrites."",Total Imports,Kenya,SADC,6073081569.0,0.0,499427060.0,499427060.0,12.160097150122358,4,,,,,,,,,,"
"Aug 2025,""2601 - Iron ores and concentrates, including roasted iron pyrites."",Total Imports,United Republic of Tanzania,SADC,690290.0,0.0,1500000.0,1500000.0,0.46019333333302653,4,,,,,,,,,,"
"Aug 2025,""7106 - Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,1795710405.0,20000.0,20000.0,89785.52024551072,4,,,,,,,,,,"
"Aug 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,DR Congo,SADC,0.0,2148379466.0,411170.0,26931.5,5225.039438662293,4,,,,,,,,,,"
"Aug 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,5014314879.0,578486.0,578486.0,8667.996942002628,4,,,,,,,,,,"
"Aug 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Uganda,SADC,0.0,126525.0,410.0,410.0,308.59756022293277,4,,,,,,,,,,"
"Aug 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,European Union All Countries,0.0,4388538675.0,398266.0,398266.0,11019.114549042552,4,,,,,,,,,,"
"Aug 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,2662518005.0,30644465.0,30644465.0,86.88414057807546,4,,,,,,,,,,"
"Aug 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,DR Congo,European Union All Countries,0.0,0.0,545060.0,140.0,0.0,4,,,,,,,,,,"
"Aug 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,1222241348.0,0.0,1150.0,1150000.0,1062818.5625540707,4,,,,,,,,,,"
"Aug 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,European Union All Countries,600.0,0.0,50.0,20.0,11.999999760000005,4,,,,,,,,,,"
"Aug 2025,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,3555030029.0,0.0,361542.0,391541464.0,9832.965544778108,4,,,,,,,,,,"
"Dec 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,European Union All Countries,0.0,4855178922.0,10.0,10000.0,485517843.64821565,4,,,,,,,,,,"
"Dec 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,4196329658.0,94590.0,94590000.0,44363.35403272689,4,,,,,,,,,,"
"Dec 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,1036329847.0,1970436.0,1970436.0,525.9393591060425,4,,,,,,,,,,"
"Dec 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,120331236.0,0.0,2120.0,2109540.0,56760.016954358485,4,,,,,,,,,,"
"Dec 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1724654852.0,0.0,309837.0,31124480.0,5566.3295603637835,4,,,,,,,,,,"
"Dec 2021,""2601 - Iron ores and concentrates, including roasted iron pyrites."",Total Imports,United Republic of Tanzania,SADC,95970.0,0.0,257710.0,257710.0,0.37239532808050757,4,,,,,,,,,,"
"Dec 2021,""7106 - Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Kenya,European Union All Countries,1418648609.0,0.0,40.0,40000.0,35466214.33834464,4,,,,,,,,,,"
"Dec 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,DR Congo,ASEAN,0.0,2752474403.0,14528000.0,1426887.0,189.45996716683717,4,,,,,,,,,,"
"Dec 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,DR Congo,European Union All Countries,0.0,1689617811.0,7290270.0,830211.0,231.76340670506966,4,,,,,,,,,,"
"Dec 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,European Union All Countries,0.0,1803069623.0,406.0,10000.0,4441058.173790497,4,,,,,,,,,,"
"Dec 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,2453920635.0,505684.0,505684.0,4852.6760486690255,4,,,,,,,,,,"
"Dec 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,7825718658.0,15725.0,15725.0,497660.9639111185,4,,,,,,,,,,"
"Dec 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,4858726764.0,0.0,8520.0,8520000.0,570273.0942992637,4,,,,,,,,,,"
"Dec 2021,""7111 - Base metals, silver or gold,clad with platinum, not further worked than semi-manufactured."",Total Imports,United Republic of Tanzania,European Union All Countries,1690.0,0.0,10.0,10.0,168.9999831000017,4,,,,,,,,,,"
"Dec 2022,""2601 - Iron ores and concentrates, including roasted iron pyrites."",Total Imports,Kenya,SADC,6289611828.0,0.0,472800000.0,472800000.0,13.3029014974619,4,,,,,,,,,,"
"Dec 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,DR Congo,European Union All Countries,0.0,607189803.0,759720.0,83739.0,799.2284038845901,4,,,,,,,,,,"
"Dec 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,European Union All Countries,0.0,4598548206.0,10.0,10000.0,459854774.6145226,4,,,,,,,,,,"
"Dec 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,1136586749.0,230141.0,230141.0,4938.653907800267,4,,,,,,,,,,"
"Dec 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,805175676.0,1605254.0,1605254.0,501.5877088607151,4,,,,,,,,,,"
"Dec 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,European Union All Countries,2666472522.0,0.0,5.0,10.0,533294397.74112046,4,,,,,,,,,,"
"Dec 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,2260319256.0,0.0,4260.0,4260000.0,530591.3745233354,4,,,,,,,,,,"
"Dec 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1531983453.0,0.0,29484.0,29511855.0,51959.82407231177,4,,,,,,,,,,"
"Dec 2023,""2601 - Iron ores and concentrates, including roasted iron pyrites."",Total Imports,Kenya,SADC,7188134896.0,0.0,474654280.0,474654280.0,15.143937806691609,4,,,,,,,,,,"
"Dec 2023,""7106 - Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,European Union All Countries,1029953329.0,0.0,70.0,70.0,14713618.775519732,4,,,,,,,,,,"
"Dec 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,1632860183.0,314435.0,314435.0,5192.997544786067,4,,,,,,,,,,"
"Dec 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Uganda,European Union All Countries,0.0,26668222.0,461.0,46100.0,57848.63761854959,4,,,,,,,,,,"
"Dec 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,ASEAN,0.0,7657951952.0,12.0,12.0,638162609.4864492,4,,,,,,,,,,"
"Dec 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,1001682209.0,189999.0,189999.0,5272.039373863694,4,,,,,,,,,,"
"Dec 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,5895445002.0,0.0,9150.0,9150000.0,644310.9291099113,4,,,,,,,,,,"
"Dec 2023,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1805351139.0,0.0,311297.0,8120.0,5799.44920443885,4,,,,,,,,,,"
"Dec 2024,""2601 - Iron ores and concentrates, including roasted iron pyrites."",Total Imports,United Republic of Tanzania,SADC,685790.0,0.0,2100000.0,2100000.0,0.3265666666665112,4,,,,,,,,,,"
"Dec 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,DR Congo,SADC,0.0,1896804563.0,6416030.0,26931.5,295.63523908081856,4,,,,,,,,,,"
"Dec 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,2000982808.0,291416.0,29141600.0,6866.413676644843,4,,,,,,,,,,"
"Dec 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Uganda,SADC,0.0,42075235.0,500.0,500000.0,84150.46983169905,4,,,,,,,,,,"
"Dec 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,ASEAN,0.0,1758.0,400395.0,400395.0,0.004390664219072689,4,,,,,,,,,,"
"Dec 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,European Union All Countries,0.0,406672.0,4947.0,4947.0,82.2057812649675,4,,,,,,,,,,"
"Dec 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,2314136117.0,37245325.0,37245325.0,62.132257323568474,4,,,,,,,,,,"
"Dec 2024,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,1923711934.0,0.0,24450.0,24422950.0,78679.4247002585,4,,,,,,,,,,"
"Dec 2024,""7111 - Base metals, silver or gold,clad with platinum, not further worked than semi-manufactured."",Total Imports,United Republic of Tanzania,ASEAN,3039584811.0,0.0,100.0,100.0,30395847.806041524,4,,,,,,,,,,"
"Feb 2020,""7106 - Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,7810587749.0,13700.0,13700000.0,570115.8940459769,4,,,,,,,,,,"
"Feb 2020,""7106 - Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Uganda,SADC,0.0,10881.0,1000.0,120.0,10.880999989119,4,,,,,,,,,,"
"Feb 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,2082519123.0,503170.0,503170000.0,4138.798264991675,4,,,,,,,,,,"
"Feb 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,European Union All Countries,0.0,3683853537.0,739.0,739.0,4984916.822753834,4,,,,,,,,,,"
"Feb 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,6328422597.0,141661.0,141661.0,44673.00525165943,4,,,,,,,,,,"
"Feb 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,1060981934.0,0.0,2270.0,2270000.0,467392.9222610604,4,,,,,,,,,,"
"Feb 2020,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,6504716549.0,0.0,13170.0,13257200.0,493904.0659457932,4,,,,,,,,,,"
"Feb 2020,""7110 - Platinum, unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Kenya,European Union All Countries,2315131637.0,0.0,2.0,2000.0,1157565239.71738,4,,,,,,,,,,"
"Feb 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,Kenya,SADC,0.0,1203295172.0,245350.0,245350000.0,4904.402575891973,4,,,,,,,,,,"
"Feb 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,639710363.0,1250618.0,1250618.0,511.5153971872214,4,,,,,,,,,,"
"Feb 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,1177703743.0,0.0,1980.0,1980000.0,594799.8699016162,4,,,,,,,,,,"
"Feb 2021,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Uganda,SADC,8954320438.0,0.0,16740.0,16740.0,534905.6414256329,4,,,,,,,,,,"
"Feb 2021,""7111 - Base metals, silver or gold,clad with platinum, not further worked than semi-manufactured."",Total Imports,United Republic of Tanzania,European Union All Countries,1850.0,0.0,130.0,130.0,14.230769121301776,4,,,,,,,,,,"
"Feb 2022,""2601 - Iron ores and concentrates, including roasted iron pyrites."",Total Imports,Kenya,SADC,827733598.0,0.0,498410000.0,498410000.0,1.6607483758351524,4,,,,,,,,,,"
"Feb 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,DR Congo,European Union All Countries,0.0,28812347.0,250550.0,7416.0,114.99639592849732,4,,,,,,,,,,"
"Feb 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,European Union All Countries,0.0,1284897249.0,232.0,232.0,5538350.187334698,4,,,,,,,,,,"
"Feb 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Exports,United Republic of Tanzania,SADC,0.0,595511062.0,113362.0,113362.0,5253.180624854421,4,,,,,,,,,,"
"Feb 2022,""7108 - Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form."",Total Imports,Rwanda,SADC,2510468213.0,0.0,4150.0,4150000.0,604932.0993723054,4,,,,,,,,,,"
"Feb 2022,""7111 - Base metals, silver or gold,clad with platinum, not further worked than semi-manufactured."",Total Imports,United Republic of Tanzania,European Union All Countries,4270.0,0.0,80.0,80.0,53.37499933281251,4,,,,,,,,,,"
"Feb 2023,""2601 - Iron ores and concentrates, including roasted iron pyrites."",Total Imports,Kenya,SADC,1794543977.0,0.0,280000.0,280000.0,6409.085632119967,4,,,,,,,,,,"
